00:34:39:039, U5049739, 20
00:42:39:039, X1531117, 15
00:42:39:039, L1714109, 15
00:42:39:039, B5631344, 9
00:42:39:039, D4538959, 17
00:42:39:039, V3210922, 4
00:42:39:039, U6520419, 8
00:42:39:039, I4562929, E
00:42:39:039, K6798975, 2
00:42:39:039, E6126314, 16
00:42:39:039, X5288148, 5
00:42:39:039, S1082436, 24
00:42:39:039, P4663293, E
00:42:39:039, O3819642, 14
00:42:39:039, D8743652, 0
00:42:39:039, O5018952, 0
00:42:39:039, Q2130943, 0
00:42:39:039, J3683631, 11
00:42:39:039, Y6525066, 0
00:42:39:039, N4873243, 5
00:42:39:039, K8997400, E
00:42:39:039, L1885539, 14
00:42:39:039, O6667569, 14
00:42:39:039, F6878580, 21
00:42:39:039, P6612303, 5
00:42:39:039, Z7033292, 12
00:42:39:039, U2173586, 0
00:42:39:039, D4834572, E
00:42:39:039, X8135561, E
00:42:39:039, M7259582, 3
00:42:39:039, M3451266, 14
00:42:39:039, E6700943, 11
00:42:39:039, G6852057, 0
00:42:39:039, K8869502, 8
00:42:39:039, J8385270, 24
00:42:39:039, K6447688, 24
00:42:39:039, F4366743, 7
00:42:39:039, T7993031, 1
00:42:39:039, H8461787, 25
00:42:39:039, Z7415174, E
00:42:39:039, M5437261, 7
00:42:39:039, D1982824, 12
00:42:39:039, Q8760955, 0
00:42:39:039, Z2191812, 0
00:42:39:039, S1562658, 5
00:42:39:039, Z2688209, E
00:42:39:039, Z7652271, 25
00:42:39:039, K4549307, 0
00:42:39:039, F1817307, E
00:42:39:039, K2392394, 0
00:42:39:039, W4506693, 5
00:42:39:039, B7981639, E
00:42:39:039, H7423385, 6
00:42:39:039, W1827889, 0
00:42:39:039, O7357075, 0
00:42:39:039, Q1688123, E
00:42:39:039, B8842528, 25
00:42:39:039, O8792732, 21
00:42:39:039, D5006771, 10
00:42:39:039, S6520650, 8
00:42:39:039, I5221084, 19
00:42:39:039, H3545106, E
00:42:39:039, T5529297, 5
00:42:39:039, Y3060491, 0
00:42:39:039, M8812377, 13
00:42:39:039, U5218298, 6
00:42:39:039, J8470845, 2
00:42:39:039, Y3849690, 10
00:42:39:039, P4699924, 1
00:42:39:039, L7806403, 10
00:42:39:039, J4416384, 22
00:42:39:039, Q3412969, 0
00:42:39:039, F3190586, 14
00:42:39:039, B5047179, 22
00:42:39:039, Q6162954, 1
00:42:39:039, H8280488, 20
00:42:39:039, X3853383, 4
00:42:39:039, A7833663, 16
00:42:39:039, S1582524, E
00:42:39:039, O5545878, E
00:42:39:039, K6885436, 10
00:42:39:039, N1251591, 0
00:42:39:039, C1212188, 7
00:42:39:039, B7166026, 2
00:42:39:039, X3135980, 24
00:42:39:039, B7949057, E
00:42:39:039, Z5970229, 9
00:42:39:039, O5616466, 21
00:42:39:039, V4555419, 3
00:42:39:039, U3466270, 17
00:42:39:039, P3676155, E
00:42:39:039, M7420642, 0
00:42:39:039, F7849493, 4
00:42:39:039, E5786783, 12
00:42:39:039, H1063388, E
00:42:39:039, I6664155, 10
00:42:39:039, C6784419, 24
00:42:39:039, Q6707467, 16
00:42:39:039, Y3126041, 0
00:42:39:039, G7583052, 3
00:42:39:039, W7136673, 12
00:42:39:039, V8865356, 10
00:42:39:039, D4707477, 13
00:42:39:039, V1502844, E
00:42:39:039, F3095736, E
00:42:39:039, B7536654, E
00:42:39:039, T2290868, 15
00:42:39:039, N1024148, 18
00:42:39:039, Q6260757, 0
00:42:39:039, Q2903640, E
00:42:39:039, B5338831, 3
00:42:39:039, H5069652, 6
00:44:39:039, U5049739, 20
00:44:39:039, K2091889, 11
00:44:39:039, N4826235, 10
00:44:39:039, H4421781, 0
00:44:39:039, P6886212, 8
00:44:39:039, U4383524, 0
00:44:39:039, N7271002, 25
00:44:39:039, N5025662, 8
00:44:39:039, S8159450, 9
00:44:39:039, U6708070, 23
00:44:39:039, E7697051, 0
00:44:39:039, F8264170, E
00:44:39:039, F4015083, 20
00:44:39:039, C5212139, 0
00:44:39:039, A4256176, 0
00:44:39:039, L4062602, 13
00:44:39:039, M3404707, 23
00:44:39:039, T5990698, 0
00:44:39:039, F5117890, 9
00:44:39:039, B7650940, 0
00:44:39:039, W1650681, 6
00:44:39:039, R7551262, 0
00:44:39:039, V7237891, 0
00:44:39:039, N5460541, 0
00:44:39:039, Z7921786, 4
00:44:39:039, T8478486, 0
00:44:39:039, L2810179, 0
00:44:39:039, L6979205, 0
00:44:39:039, P1931023, 4
00:44:39:039, M5704612, 16
00:44:39:039, F3120175, 0
00:44:39:039, R5399824, 17
00:44:39:039, E2510068, 8
00:44:39:039, Y7307039, 20
00:44:39:039, O6801689, 6
00:44:39:039, K5659987, 10
00:44:39:039, Z8178555, 13
00:44:39:039, P5945873, 19
00:44:39:039, U6989471, 9
00:44:39:039, V2408807, 0
00:44:39:039, Y6059623, E
00:44:39:039, Z8025306, E
00:44:39:039, L4536690, 10
00:44:39:039, R8892092, 0
00:44:39:039, C6208525, E
00:44:39:039, D3067299, 24
00:44:39:039, R5494940, 5
00:44:39:039, G5870748, 22
00:44:39:039, B6772582, 24
00:44:39:039, H3669397, 0
00:44:39:039, C1473502, 1
00:44:39:039, X7088218, 0
00:44:39:039, W7940835, 5
00:44:39:039, N1533809, 11
00:44:39:039, X6285682, 20
00:44:39:039, P5509426, 0
00:44:39:039, J5545772, 0
00:44:39:039, R3904282, 0
00:44:39:039, O8991665, 0
00:44:39:039, K2718151, 24
00:44:39:039, U8432174, E
00:44:39:039, L4367763, 0
00:44:39:039, I7623255, 18
00:44:39:039, T2094161, 5
00:44:39:039, Q2526313, E
00:44:39:039, O7347885, 24
00:44:39:039, X3710696, 17
00:44:39:039, Q3068173, 12
00:44:39:039, O2590715, 13
00:44:39:039, J6107962, 0
00:44:39:039, J2962066, 0
00:44:39:039, U2465864, 22
00:44:39:039, I1991353, 0
00:44:39:039, Q6717156, 15
00:44:39:039, L4408509, 20
00:44:39:039, L3427551, 4
00:44:39:039, R3477142, 7
00:44:39:039, U7596139, 1
00:44:39:039, W4166698, 22
00:44:39:039, P3449862, 0
00:44:39:039, D8362912, 0
00:44:39:039, O7600148, 9
00:44:39:039, J5240447, 2
00:44:39:039, N1876559, 11
00:44:39:039, M4484483, 0
00:44:39:039, S6498468, 7
00:44:39:039, L1251069, 0
00:44:39:039, P6634307, 0
00:44:39:039, A2382370, 17
00:44:39:039, X1531117, 15
00:44:39:039, L1714109, 8
00:44:39:039, B5631344, 9
00:44:39:039, D4538959, 0
00:44:39:039, V3210922, 4
00:44:39:039, U6520419, 25
00:44:39:039, I4562929, E
00:44:39:039, K6798975, 2
00:44:39:039, E6126314, 10
00:44:39:039, X5288148, 7
00:44:39:039, S1082436, 24
00:44:39:039, P4663293, 17
00:44:39:039, O3819642, 14
00:44:39:039, D8743652, 0
00:44:39:039, O5018952, 0
00:44:39:039, Q2130943, 0
00:44:39:039, J3683631, 0
00:44:39:039, Y6525066, 0
00:44:39:039, N4873243, 0
00:44:39:039, K8997400, E
00:44:39:039, L1885539, 7
00:44:39:039, O6667569, 17
00:44:39:039, F6878580, 8
00:44:39:039, P6612303, 5
00:44:39:039, Z7033292, 12
00:44:39:039, U2173586, 0
00:44:39:039, D4834572, E
00:44:39:039, X8135561, E
00:44:39:039, M7259582, 3
00:44:39:039, M3451266, 14
00:44:39:039, E6700943, 11
00:44:39:039, G6852057, 9
00:44:39:039, K8869502, 8
00:44:39:039, J8385270, 24
00:44:39:039, K6447688, 24
00:44:39:039, F4366743, 25
00:44:39:039, T7993031, 21
00:44:39:039, H8461787, 25
00:44:39:039, Z7415174, E
00:44:39:039, M5437261, 7
00:44:39:039, D1982824, 4
00:44:39:039, Q8760955, 0
00:44:39:039, Z2191812, 19
00:44:39:039, S1562658, 20
00:44:39:039, Z2688209, E
00:44:39:039, Z7652271, 22
00:44:39:039, K4549307, 25
00:44:39:039, F1817307, 20
00:44:39:039, K2392394, 9
00:44:39:039, W4506693, 13
00:44:39:039, B7981639, 0
00:44:39:039, H7423385, 23
00:44:39:039, W1827889, 2
00:44:39:039, O7357075, 9
00:44:39:039, Q1688123, 21
00:44:39:039, B8842528, 25
00:44:39:039, O8792732, 0
00:44:39:039, D5006771, 13
00:44:39:039, S6520650, 25
00:44:39:039, I5221084, 19
00:44:39:039, H3545106, E
00:44:39:039, T5529297, 5
00:44:39:039, Y3060491, 13
00:44:39:039, M8812377, 13
00:44:39:039, U5218298, 6
00:44:39:039, J8470845, 2
00:44:39:039, Y3849690, 18
00:44:39:039, P4699924, 1
00:44:39:039, L7806403, 10
00:44:39:039, J4416384, 22
00:44:39:039, Q3412969, 18
00:44:39:039, F3190586, 24
00:44:39:039, B5047179, 19
00:44:39:039, Q6162954, 1
00:44:39:039, H8280488, 21
00:44:39:039, X3853383, 11
00:44:39:039, A7833663, 16
00:44:39:039, S1582524, 3
00:44:39:039, O5545878, 16
00:44:39:039, K6885436, 11
00:44:39:039, N1251591, 7
00:44:39:039, C1212188, 7
00:44:39:039, B7166026, 2
00:44:39:039, X3135980, 20
00:44:39:039, B7949057, 7
00:44:39:039, Z5970229, 9
00:44:39:039, O5616466, 21
00:44:39:039, V4555419, 3
00:44:39:039, U3466270, 12
00:44:39:039, P3676155, E
00:44:39:039, M7420642, 0
00:44:39:039, F7849493, 4
00:44:39:039, E5786783, 12
00:44:39:039, H1063388, E
00:44:39:039, I6664155, 0
00:44:39:039, C6784419, 0
00:44:39:039, Q6707467, 16
00:44:39:039, Y3126041, 18
00:44:39:039, G7583052, 3
00:44:39:039, W7136673, 18
00:44:39:039, V8865356, 10
00:44:39:039, D4707477, 13
00:44:39:039, V1502844, 23
00:44:39:039, F3095736, E
00:44:39:039, B7536654, E
00:44:39:039, T2290868, 4
00:44:39:039, N1024148, 0
00:44:39:039, Q6260757, 17
00:44:39:039, Q2903640, E
00:44:39:039, B5338831, 3
00:44:39:039, H5069652, 12
00:46:39:039, U5049739, 0
00:46:39:039, K2091889, 11
00:46:39:039, N4826235, 10
00:46:39:039, H4421781, 0
00:46:39:039, P6886212, 19
00:46:39:039, U4383524, 2
00:46:39:039, N7271002, 6
00:46:39:039, N5025662, 14
00:46:39:039, S8159450, 9
00:46:39:039, U6708070, 23
00:46:39:039, E7697051, 0
00:46:39:039, F8264170, E
00:46:39:039, F4015083, 18
00:46:39:039, C5212139, 17
00:46:39:039, A4256176, 0
00:46:39:039, L4062602, 11
00:46:39:039, M3404707, 22
00:46:39:039, T5990698, 0
00:46:39:039, F5117890, 9
00:46:39:039, B7650940, 0
00:46:39:039, W1650681, 0
00:46:39:039, R7551262, 0
00:46:39:039, V7237891, 12
00:46:39:039, N5460541, 0
00:46:39:039, Z7921786, 4
00:46:39:039, T8478486, 0
00:46:39:039, L2810179, 0
00:46:39:039, L6979205, 14
00:46:39:039, P1931023, 18
00:46:39:039, M5704612, 16
00:46:39:039, F3120175, 0
00:46:39:039, R5399824, 24
00:46:39:039, E2510068, 0
00:46:39:039, Y7307039, 0
00:46:39:039, O6801689, 5
00:46:39:039, K5659987, 10
00:46:39:039, Z8178555, 13
00:46:39:039, P5945873, 13
00:46:39:039, U6989471, 17
00:46:39:039, V2408807, 0
00:46:39:039, Y6059623, 22
00:46:39:039, Z8025306, E
00:46:39:039, L4536690, 10
00:46:39:039, R8892092, 0
00:46:39:039, C6208525, E
00:46:39:039, D3067299, 24
00:46:39:039, R5494940, 5
00:46:39:039, G5870748, 22
00:46:39:039, B6772582, 24
00:46:39:039, H3669397, 0
00:46:39:039, C1473502, 20
00:46:39:039, X7088218, 0
00:46:39:039, W7940835, 8
00:46:39:039, N1533809, 11
00:46:39:039, X6285682, 20
00:46:39:039, P5509426, 0
00:46:39:039, J5545772, 0
00:46:39:039, R3904282, 0
00:46:39:039, O8991665, 0
00:46:39:039, K2718151, 24
00:46:39:039, U8432174, E
00:46:39:039, L4367763, 3
00:46:39:039, I7623255, 19
00:46:39:039, T2094161, 17
00:46:39:039, Q2526313, E
00:46:39:039, O7347885, 24
00:46:39:039, X3710696, 20
00:46:39:039, Q3068173, 12
00:46:39:039, O2590715, 13
00:46:39:039, J6107962, 0
00:46:39:039, J2962066, 26
00:46:39:039, U2465864, 22
00:46:39:039, I1991353, 0
00:46:39:039, Q6717156, 15
00:46:39:039, L4408509, 20
00:46:39:039, L3427551, 4
00:46:39:039, R3477142, 19
00:46:39:039, U7596139, 1
00:46:39:039, W4166698, 22
00:46:39:039, P3449862, 0
00:46:39:039, D8362912, 0
00:46:39:039, O7600148, 1
00:46:39:039, J5240447, 2
00:46:39:039, N1876559, 11
00:46:39:039, M4484483, 19
00:46:39:039, S6498468, 25
00:46:39:039, L1251069, 0
00:46:39:039, P6634307, 0
00:46:39:039, A2382370, 17
00:46:39:039, X1531117, 17
00:46:39:039, L1714109, 17
00:46:39:039, B5631344, 22
00:46:39:039, D4538959, 0
00:46:39:039, V3210922, 24
00:46:39:039, U6520419, 25
00:46:39:039, I4562929, E
00:46:39:039, K6798975, 25
00:46:39:039, E6126314, 10
00:46:39:039, X5288148, 7
00:46:39:039, S1082436, 15
00:46:39:039, P4663293, 24
00:46:39:039, O3819642, 14
00:46:39:039, D8743652, 23
00:46:39:039, O5018952, 0
00:46:39:039, Q2130943, 0
00:46:39:039, J3683631, 24
00:46:39:039, Y6525066, 0
00:46:39:039, N4873243, 3
00:46:39:039, K8997400, E
00:46:39:039, L1885539, 20
00:46:39:039, O6667569, 0
00:46:39:039, F6878580, 8
00:46:39:039, P6612303, 5
00:46:39:039, Z7033292, 15
00:46:39:039, U2173586, 2
00:46:39:039, D4834572, E
00:46:39:039, X8135561, E
00:46:39:039, M7259582, 3
00:46:39:039, M3451266, 14
00:46:39:039, E6700943, 11
00:46:39:039, G6852057, 9
00:46:39:039, K8869502, 8
00:46:39:039, J8385270, 24
00:46:39:039, K6447688, 24
00:46:39:039, F4366743, 25
00:46:39:039, T7993031, 21
00:46:39:039, H8461787, 25
00:46:39:039, Z7415174, E
00:46:39:039, M5437261, 7
00:46:39:039, D1982824, 4
00:46:39:039, Q8760955, 7
00:46:39:039, Z2191812, 19
00:46:39:039, S1562658, 20
00:46:39:039, Z2688209, E
00:46:39:039, Z7652271, 0
00:46:39:039, K4549307, 24
00:46:39:039, F1817307, 0
00:46:39:039, K2392394, 9
00:46:39:039, W4506693, 13
00:46:39:039, B7981639, 13
00:46:39:039, H7423385, 23
00:46:39:039, W1827889, 13
00:46:39:039, O7357075, 9
00:46:39:039, Q1688123, 2
00:46:39:039, B8842528, 25
00:46:39:039, O8792732, 0
00:46:39:039, D5006771, 14
00:46:39:039, S6520650, 25
00:46:39:039, I5221084, 19
00:46:39:039, H3545106, E
00:46:39:039, T5529297, 5
00:46:39:039, Y3060491, 13
00:46:39:039, M8812377, 13
00:46:39:039, U5218298, 6
00:46:39:039, J8470845, 9
00:46:39:039, Y3849690, 18
00:46:39:039, P4699924, 1
00:46:39:039, L7806403, 3
00:46:39:039, J4416384, 22
00:46:39:039, Q3412969, 19
00:46:39:039, F3190586, 24
00:46:39:039, B5047179, 17
00:46:39:039, Q6162954, 11
00:46:39:039, H8280488, 0
00:46:39:039, X3853383, 11
00:46:39:039, A7833663, 15
00:46:39:039, S1582524, 3
00:46:39:039, O5545878, 1
00:46:39:039, K6885436, 10
00:46:39:039, N1251591, 7
00:46:39:039, C1212188, 7
00:46:39:039, B7166026, 5
00:46:39:039, X3135980, 20
00:46:39:039, B7949057, 0
00:46:39:039, Z5970229, 9
00:46:39:039, O5616466, 20
00:46:39:039, V4555419, 3
00:46:39:039, U3466270, 11
00:46:39:039, P3676155, E
00:46:39:039, M7420642, 0
00:46:39:039, F7849493, 4
00:46:39:039, E5786783, 21
00:46:39:039, H1063388, E
00:46:39:039, I6664155, 0
00:46:39:039, C6784419, 21
00:46:39:039, Q6707467, 7
00:46:39:039, Y3126041, 0
00:46:39:039, G7583052, 14
00:46:39:039, W7136673, 18
00:46:39:039, V8865356, 0
00:46:39:039, D4707477, 0
00:46:39:039, V1502844, 23
00:46:39:039, F3095736, E
00:46:39:039, B7536654, E
00:46:39:039, T2290868, 4
00:46:39:039, N1024148, 0
00:46:39:039, Q6260757, 0
00:46:39:039, Q2903640, E
00:46:39:039, B5338831, 15
00:46:39:039, H5069652, 12
00:48:39:039, U5049739, 20
00:48:39:039, K2091889, 14
00:48:39:039, N4826235, 0
00:48:39:039, H4421781, 0
00:48:39:039, P6886212, 12
00:48:39:039, U4383524, 2
00:48:39:039, N7271002, 24
00:48:39:039, N5025662, 0
00:48:39:039, S8159450, 9
00:48:39:039, U6708070, 23
00:48:39:039, E7697051, 0
00:48:39:039, F8264170, E
00:48:39:039, F4015083, 18
00:48:39:039, C5212139, 14
00:48:39:039, A4256176, 0
00:48:39:039, L4062602, 0
00:48:39:039, M3404707, 22
00:48:39:039, T5990698, 21
00:48:39:039, F5117890, 8
00:48:39:039, B7650940, 0
00:48:39:039, W1650681, 0
00:48:39:039, R7551262, 0
00:48:39:039, V7237891, 12
00:48:39:039, N5460541, 0
00:48:39:039, Z7921786, 11
00:48:39:039, T8478486, 0
00:48:39:039, L2810179, 0
00:48:39:039, L6979205, 14
00:48:39:039, P1931023, 21
00:48:39:039, M5704612, 16
00:48:39:039, F3120175, 0
00:48:39:039, R5399824, 24
00:48:39:039, E2510068, 16
00:48:39:039, Y7307039, 13
00:48:39:039, O6801689, 5
00:48:39:039, K5659987, 10
00:48:39:039, Z8178555, 13
00:48:39:039, P5945873, 13
00:48:39:039, U6989471, 17
00:48:39:039, V2408807, 0
00:48:39:039, Y6059623, 22
00:48:39:039, Z8025306, E
00:48:39:039, L4536690, 10
00:48:39:039, R8892092, 0
00:48:39:039, C6208525, E
00:48:39:039, D3067299, 3
00:48:39:039, R5494940, 5
00:48:39:039, G5870748, 22
00:48:39:039, B6772582, 24
00:48:39:039, H3669397, 0
00:48:39:039, C1473502, 1
00:48:39:039, X7088218, 18
00:48:39:039, W7940835, 0
00:48:39:039, N1533809, 11
00:48:39:039, X6285682, 20
00:48:39:039, P5509426, 0
00:48:39:039, J5545772, 0
00:48:39:039, R3904282, 22
00:48:39:039, O8991665, 0
00:48:39:039, K2718151, 11
00:48:39:039, U8432174, E
00:48:39:039, L4367763, 3
00:48:39:039, I7623255, 23
00:48:39:039, T2094161, 5
00:48:39:039, Q2526313, E
00:48:39:039, O7347885, 24
00:48:39:039, X3710696, 20
00:48:39:039, Q3068173, 19
00:48:39:039, O2590715, 13
00:48:39:039, J6107962, 0
00:48:39:039, J2962066, 26
00:48:39:039, U2465864, 5
00:48:39:039, I1991353, 0
00:48:39:039, Q6717156, 15
00:48:39:039, L4408509, 20
00:48:39:039, L3427551, 4
00:48:39:039, R3477142, 19
00:48:39:039, U7596139, 1
00:48:39:039, W4166698, 19
00:48:39:039, P3449862, 0
00:48:39:039, D8362912, 26
00:48:39:039, O7600148, 1
00:48:39:039, J5240447, 17
00:48:39:039, N1876559, 11
00:48:39:039, M4484483, 2
00:48:39:039, S6498468, 5
00:48:39:039, L1251069, 0
00:48:39:039, P6634307, 24
00:48:39:039, A2382370, 17
00:48:39:039, X1531117, 11
00:48:39:039, L1714109, 17
00:48:39:039, B5631344, 9
00:48:39:039, D4538959, 0
00:48:39:039, V3210922, 4
00:48:39:039, U6520419, 25
00:48:39:039, I4562929, E
00:48:39:039, K6798975, 19
00:48:39:039, E6126314, 10
00:48:39:039, X5288148, 7
00:48:39:039, S1082436, 0
00:48:39:039, P4663293, 24
00:48:39:039, O3819642, 25
00:48:39:039, D8743652, 23
00:48:39:039, O5018952, 0
00:48:39:039, Q2130943, 0
00:48:39:039, J3683631, 24
00:48:39:039, Y6525066, 0
00:48:39:039, N4873243, 3
00:48:39:039, K8997400, E
00:48:39:039, L1885539, 20
00:48:39:039, O6667569, 0
00:48:39:039, F6878580, 8
00:48:39:039, P6612303, 5
00:48:39:039, Z7033292, 11
00:48:39:039, U2173586, 2
00:48:39:039, D4834572, E
00:48:39:039, X8135561, E
00:48:39:039, M7259582, 3
00:48:39:039, M3451266, 14
00:48:39:039, E6700943, 11
00:48:39:039, G6852057, 9
00:48:39:039, K8869502, 8
00:48:39:039, J8385270, 3
00:48:39:039, K6447688, 24
00:48:39:039, F4366743, 25
00:48:39:039, T7993031, 21
00:48:39:039, H8461787, 8
00:48:39:039, Z7415174, E
00:48:39:039, M5437261, 24
00:48:39:039, D1982824, 4
00:48:39:039, Q8760955, 5
00:48:39:039, Z2191812, 19
00:48:39:039, S1562658, 20
00:48:39:039, Z2688209, E
00:48:39:039, Z7652271, 0
00:48:39:039, K4549307, 24
00:48:39:039, F1817307, 0
00:48:39:039, K2392394, 9
00:48:39:039, W4506693, 13
00:48:39:039, B7981639, 13
00:48:39:039, H7423385, 23
00:48:39:039, W1827889, 13
00:48:39:039, O7357075, 9
00:48:39:039, Q1688123, 2
00:48:39:039, B8842528, 25
00:48:39:039, O8792732, 0
00:48:39:039, D5006771, 14
00:48:39:039, S6520650, 25
00:48:39:039, I5221084, 19
00:48:39:039, H3545106, E
00:48:39:039, T5529297, 8
00:48:39:039, Y3060491, 13
00:48:39:039, M8812377, 13
00:48:39:039, U5218298, 6
00:48:39:039, J8470845, 0
00:48:39:039, Y3849690, 18
00:48:39:039, P4699924, 4
00:48:39:039, L7806403, 16
00:48:39:039, J4416384, 22
00:48:39:039, Q3412969, 19
00:48:39:039, F3190586, 24
00:48:39:039, B5047179, 17
00:48:39:039, Q6162954, 1
00:48:39:039, H8280488, 0
00:48:39:039, X3853383, 11
00:48:39:039, A7833663, 9
00:48:39:039, S1582524, 3
00:48:39:039, O5545878, 1
00:48:39:039, K6885436, 10
00:48:39:039, N1251591, 7
00:48:39:039, C1212188, 19
00:48:39:039, B7166026, 2
00:48:39:039, X3135980, 20
00:48:39:039, B7949057, 0
00:48:39:039, Z5970229, 0
00:48:39:039, O5616466, 0
00:48:39:039, V4555419, 3
00:48:39:039, U3466270, 11
00:48:39:039, P3676155, E
00:48:39:039, M7420642, 0
00:48:39:039, F7849493, 4
00:48:39:039, E5786783, 17
00:48:39:039, H1063388, E
00:48:39:039, I6664155, 0
00:48:39:039, C6784419, 21
00:48:39:039, Q6707467, 16
00:48:39:039, Y3126041, 0
00:48:39:039, G7583052, 14
00:48:39:039, W7136673, 18
00:48:39:039, V8865356, 13
00:48:39:039, D4707477, 14
00:48:39:039, V1502844, 23
00:48:39:039, F3095736, E
00:48:39:039, B7536654, E
00:48:39:039, T2290868, 4
00:48:39:039, N1024148, 0
00:48:39:039, Q6260757, 0
00:48:39:039, Q2903640, E
00:48:39:039, B5338831, 6
00:48:39:039, H5069652, 12
00:50:39:039, U5049739, 20
00:50:39:039, K2091889, 3
00:50:39:039, N4826235, 0
00:50:39:039, H4421781, 0
00:50:39:039, P6886212, 8
00:50:39:039, U4383524, 2
00:50:39:039, N7271002, 1
00:50:39:039, N5025662, 8
00:50:39:039, S8159450, 0
00:50:39:039, U6708070, 23
00:50:39:039, E7697051, 0
00:50:39:039, F8264170, E
00:50:39:039, F4015083, 18
00:50:39:039, C5212139, 20
00:50:39:039, A4256176, 0
00:50:39:039, L4062602, 4
00:50:39:039, M3404707, 22
00:50:39:039, T5990698, 0
00:50:39:039, F5117890, 0
00:50:39:039, B7650940, 19
00:50:39:039, W1650681, 0
00:50:39:039, R7551262, 0
00:50:39:039, V7237891, 12
00:50:39:039, N5460541, 0
00:50:39:039, Z7921786, 23
00:50:39:039, T8478486, 0
00:50:39:039, L2810179, 0
00:50:39:039, L6979205, 14
00:50:39:039, P1931023, 4
00:50:39:039, M5704612, 16
00:50:39:039, F3120175, 0
00:50:39:039, R5399824, 24
00:50:39:039, E2510068, 7
00:50:39:039, Y7307039, 5
00:50:39:039, O6801689, 5
00:50:39:039, K5659987, 10
00:50:39:039, Z8178555, 13
00:50:39:039, P5945873, 19
00:50:39:039, U6989471, 17
00:50:39:039, V2408807, 0
00:50:39:039, Y6059623, 22
00:50:39:039, Z8025306, E
00:50:39:039, L4536690, 17
00:50:39:039, R8892092, 0
00:50:39:039, C6208525, E
00:50:39:039, D3067299, 0
00:50:39:039, R5494940, 5
00:50:39:039, G5870748, 22
00:50:39:039, B6772582, 24
00:50:39:039, H3669397, 0
00:50:39:039, C1473502, 1
00:50:39:039, X7088218, 0
00:50:39:039, W7940835, 5
00:50:39:039, N1533809, 11
00:50:39:039, X6285682, 7
00:50:39:039, P5509426, 0
00:50:39:039, J5545772, 0
00:50:39:039, R3904282, 0
00:50:39:039, O8991665, 0
00:50:39:039, K2718151, 20
00:50:39:039, U8432174, E
00:50:39:039, L4367763, 3
00:50:39:039, I7623255, 0
00:50:39:039, T2094161, 5
00:50:39:039, Q2526313, E
00:50:39:039, O7347885, 24
00:50:39:039, X3710696, 20
00:50:39:039, Q3068173, 9
00:50:39:039, O2590715, 13
00:50:39:039, J6107962, 0
00:50:39:039, J2962066, 26
00:50:39:039, U2465864, 17
00:50:39:039, I1991353, 0
00:50:39:039, Q6717156, 10
00:50:39:039, L4408509, 20
00:50:39:039, L3427551, 4
00:50:39:039, R3477142, 19
00:50:39:039, U7596139, 2
00:50:39:039, W4166698, 5
00:50:39:039, P3449862, 20
00:50:39:039, D8362912, 3
00:50:39:039, O7600148, 1
00:50:39:039, J5240447, 2
00:50:39:039, N1876559, 14
00:50:39:039, M4484483, 0
00:50:39:039, S6498468, 17
00:50:39:039, L1251069, 0
00:50:39:039, P6634307, 0
00:50:39:039, A2382370, 17
00:50:39:039, X1531117, 21
00:50:39:039, L1714109, 17
00:50:39:039, B5631344, 9
00:50:39:039, D4538959, 0
00:50:39:039, V3210922, 4
00:50:39:039, U6520419, 25
00:50:39:039, I4562929, E
00:50:39:039, K6798975, 13
00:50:39:039, E6126314, 10
00:50:39:039, X5288148, 7
00:50:39:039, S1082436, 18
00:50:39:039, P4663293, 24
00:50:39:039, O3819642, 24
00:50:39:039, D8743652, 23
00:50:39:039, O5018952, 0
00:50:39:039, Q2130943, 0
00:50:39:039, J3683631, 24
00:50:39:039, Y6525066, 24
00:50:39:039, N4873243, 3
00:50:39:039, K8997400, E
00:50:39:039, L1885539, 20
00:50:39:039, O6667569, 0
00:50:39:039, F6878580, 8
00:50:39:039, P6612303, 5
00:50:39:039, Z7033292, 12
00:50:39:039, U2173586, 2
00:50:39:039, D4834572, E
00:50:39:039, X8135561, E
00:50:39:039, M7259582, 2
00:50:39:039, M3451266, 0
00:50:39:039, E6700943, 18
00:50:39:039, G6852057, 9
00:50:39:039, K8869502, 8
00:50:39:039, J8385270, 8
00:50:39:039, K6447688, 24
00:50:39:039, F4366743, 25
00:50:39:039, T7993031, 21
00:50:39:039, H8461787, 6
00:50:39:039, Z7415174, E
00:50:39:039, M5437261, 13
00:50:39:039, D1982824, 9
00:50:39:039, Q8760955, 15
00:50:39:039, Z2191812, 19
00:50:39:039, S1562658, 20
00:50:39:039, Z2688209, E
00:50:39:039, Z7652271, 0
00:50:39:039, K4549307, 24
00:50:39:039, F1817307, 0
00:50:39:039, K2392394, 9
00:50:39:039, W4506693, 13
00:50:39:039, B7981639, 13
00:50:39:039, H7423385, 23
00:50:39:039, W1827889, 13
00:50:39:039, O7357075, 9
00:50:39:039, Q1688123, 2
00:50:39:039, B8842528, 25
00:50:39:039, O8792732, 0
00:50:39:039, D5006771, 14
00:50:39:039, S6520650, 25
00:50:39:039, I5221084, 25
00:50:39:039, H3545106, E
00:50:39:039, T5529297, 6
00:50:39:039, Y3060491, 13
00:50:39:039, M8812377, 13
00:50:39:039, U5218298, 6
00:50:39:039, J8470845, 0
00:50:39:039, Y3849690, 18
00:50:39:039, P4699924, 23
00:50:39:039, L7806403, 0
00:50:39:039, J4416384, 0
00:50:39:039, Q3412969, 19
00:50:39:039, F3190586, 24
